t,T1,T2,T3,T4,T5,T6,T7,T8,T9
10.76,15.151570953407104,5.002429830960907,10.455374271323818,20.090451035593656,20.57810254104163,18.734473277268766,13.199451787524408,50.01541768630712,56.07849352342415
10.78,15.825519914508781,5.345232909264333,10.044813989642611,20.053510657112653,20.579759810370675,18.794281202838132,10.865720992928935,47.153511627628106,55.60432097094265
10.8,16.519473179333332,5.758009263072669,9.681416693840905,20.015249738903492,20.58128757709671,18.87463869199526,8.591410887874524,44.17710520273683,54.97545068251214
10.82,17.230121102039952,6.238818605600439,9.366947470232923,19.975852483881205,20.582659255554002,18.97514372941466,6.387415127063134,41.10044586647881,54.19487686365829
10.84,17.954072574348363,6.785394030319194,9.102937984647394,19.935508633711144,20.583849028373248,19.0952976408302,4.264290981942826,37.93826247718243,53.26632095815083
10.86,18.687871225556105,7.3951527275950975,8.890679053387455,19.894412562774313,20.58483197039388,19.234507481792143,2.2322087368526926,34.70569474299758,52.19421382456224
10.88,19.428011929610864,8.065208186200524,8.731214345993072,19.852762350342125,20.585584168336283,19.39208886908996,0.300902923474172,31.41822075468542,50.98367458328613
10.9,20.170957571389255,8.792383877677306,8.625335271168398,19.810758833530034,20.58608283571384,19.567269256919683,-1.5203743916286792,28.091582801695676,49.64048611852265
10.92,20.91315596716935,9.573228334548958,8.573577074643278,19.7686046469737,20.586306422284395,19.759191635922857,-3.222897982395629,24.741711936753337,48.17106739811182
10.94,21.651056858524925,10.404031530791164,8.576216148117826,19.726503253882893,20.586234717621373,19.966918631169413,-4.798511332918667,21.38465166132269,46.58244278971745
10.96,22.38112891508238,11.280842541079092,8.633268597992094,19.68465797201462,20.585848948210565,20.189436995454,-6.239665756924805,18.036481002632133,44.88220840011856
10.98,23.099876648504086,12.199488326891135,8.744490031928542,19.643271000340896,20.585131867778866,20.4256624562087,-7.539456654170244,14.71323745190843,43.07849574925734
11.0,23.803857165720313,13.155593622326725,8.909376616585012,19.60254245036305,20.584067840199122,20.674444911550765,-8.691656634545758,11.430840066651124,41.17993281235059
11.02,24.489696675340536,14.14460178392373,9.127167367753525,19.562669387170097,20.582642914720683,20.934573938236657,-9.69074541380496,8.205013151268446,39.19560270852078
11.040000000000001,25.154106674803234,15.161796515797738,9.396847665638322,19.52384488443935,20.58084489318297,21.204784588092092,-10.531936344809326,5.0512108498101815,37.13500021193719
11.06,25.793899732727162,16.202324385258105,9.717154006439563,19.486257098265117,20.578663388704737,21.483763451318165,-11.211199379208242,1.984543038319629,35.00798624644192
11.08,26.406004798531278,17.261217982172926,10.086579920281663,19.450088363980864,20.576089875856773,21.770154945070242,-11.725280472080872,-0.9802971413569859,32.824740677044545
11.1,26.987481960151253,18.33341966110845,10.503383083267005,19.41551432043403,20.573117731757186,22.062567812799088,-12.071717200744777,-3.829103756588111,30.59571350587033
11.120000000000001,27.535536577746605,19.413805702389897,10.965593541340587,19.382703066163746,20.56974226813964,22.35958178767828,-12.248850629004021,-6.5482262020267425,28.331574824305726
11.14,28.047532736720292,20.49721081742864,11.471023035065627,19.351814350785034,20.565960754153267,22.65975440016929,-12.25583332135765,-9.124634698191878,26.043163670804898
11.16,28.521005939613183,21.57845285814191,12.01727537582347,19.32299880639092,20.561772429729743,22.96162789084614,-12.092633447690273,-11.54598278127964,23.74143608654938
11.18,28.953674986173677,22.652357619557478,12.601757819861778,19.296397222086004,20.557178509529788,23.26373619702099,-11.760034990281929,-13.800666531101614,21.43741260595551
11.200000000000001,29.34345298035024,23.713783617309943,13.22169339105533,19.27213986535687,20.552182177403335,23.564611980039256,-11.259634033015656,-15.877880237250263,19.142125430948646
11.22,29.688457412376486,24.757646716186603,13.874134087230322,19.25034585349997,20.546788571429918,23.862793657882502,-10.593831167716992,-17.76766824034825,16.86656555531134
11.24,29.98701926956666,25.77894450448499,14.555974917308115,19.231122577969153,20.54100475956994,24.15683241317624,-9.76582003653478,-19.460972715098944,14.621630063937147
11.26,30.237691125055438,26.772780278802657,15.263968691497222,19.214565184848205,20.534839706064574,24.44529913765878,-8.779572075217366,-20.949677131720062,12.418069900076553
11.28,30.43925417225782,27.73438654089297,15.994741502836176,19.200756113527806,20.528304228735504,24.72679128457917,-7.639817525556109,-22.22664522338792,10.26643831524826
11.3,30.590724166324296,28.659147883091624,16.74480882070153,19.189764696105023,20.521410947393623,24.999939593112938,-6.3520228105329135,-23.28575525025423,8.177040272017587
11.32,30.691356245580348,29.542623156824963,17.51059212171495,19.18164681933152,20.51417422360186,25.263414653807516,-4.922364379575967,-24.12192940573449,6.159883032798538
11.34,30.740648609191595,30.380566816118623,18.288435977287687,19.176444650772044,20.506610092086508,25.515933283104,-3.357699151720443,-24.731158222736426,4.224628175116026
11.36,30.738345033812934,31.168949339280164,19.074625520945865,19.174186430445513,20.498736184105155,25.756264678099257,-1.6655316895286696,-25.110519868639752,2.380545250326177
11.38,30.68443621449011,31.903976622490205,19.865404206417356,19.17488632912066,20.490571643155423,25.983236319683087,0.14602173142764352,-25.25819422390215,0.6364673256228266
11.4,30.579159924093066,32.58210825451947,20.65699177277766,19.178544373900333,20.482137033428224,26.195739596469114,2.0682719855713136,-25.17347168217702,-0.9992513830232745
11.42,30.42299998975386,33.20007459528342,21.445602341664227,19.185146441455345,20.47345424138587,26.39273512586188,4.091998731238595,-24.85675663257342,-2.5187756088368483
11.44,30.21668409036054,33.75489253805044,22.22746252277612,19.194664319125245,20.46454637112725,26.573257735133648,6.207494535089616,-24.309565588869276,-3.914826583445387
11.46,29.961180385371488,34.24387993073479,22.99882949182254,19.207055833425574,20.455437633779066,26.73642109442415,8.40461138681774,-23.53451999688203,-5.180716976253264
11.48,29.657692993445576,34.66466856512853,23.75600892983134,19.222265045301118,20.446153231584905,26.881421972693566,10.672809321456418,-22.535333755910262,-6.310383005528036
11.5,29.307656337198978,35.01521566477545,24.495372736830745,19.240222511502537,20.436719237227308,27.007544094476927,13.001206924161874,-21.31679549099994,-7.298413554094379
11.52,28.912728380600544,35.293813805529716,25.213376424860733,19.26084561090586,20.427162469013286,27.114161575781186,15.378633453310917,-19.884745655807617,-8.140076126110314
11.540000000000001,28.474782796255408,35.49909925220274,25.90657613225026,19.284038933841128,20.41751036241783,27.200741932052583,17.79368237663545,-18.24604861062469,-8.831339591113672
11.56,27.99590009520258,35.63005864342552,26.571645155361825,19.309694732928836,20.4077908386929,27.266848635629763,20.23476602433777,-16.408559780017775,-9.368893544776009
11.58,27.47835776221931,35.686034007232834,27.20538993244905,19.33769343318617,20.39803217110399,27.312143215027493,22.690171126077892,-14.381088057788181,-9.750164228153913
11.6,26.924619443140962,35.66672607448184,27.804765395044356,19.36790419903192,20.388262849474437,27.33638688347061,25.148114949091156,-12.173353635353436,-9.973326910085618
11.620000000000001,26.337323238328782,35.57219588035395,28.366889616754687,19.400185555327067,20.378511443682445,27.339441690793826,27.596801770760678,-9.79594147050513,-10.037314687839089
11.64,25.71926915640727,35.40286464411171,28.88905768928889,19.434386059588846,20.36880646675567,27.321271192802215,30.02447941887752,-7.260250613145781,-9.941823660989963
11.66,25.07340576504858,35.159511884337824,29.368754742193563,19.470345023564263,20.359176238187615,27.28194062299964,32.419495619367964,-4.578439519949415,-9.687314364282988
11.68,24.40281617856842,34.84327191501743,29.803668094559836,19.5078932761518,20.349648748263466,27.221616603818042,34.770353835723476,-1.7633679899605286,-9.275009738569688
11.700000000000001,23.710703321358118,34.455628504174605,30.191698390084643,19.546853971728563,20.34025152384821,27.140566333626595,37.065768399403844,1.1714646205051409,-8.706889159392274
11.72,23.00037468491186,33.99840800538351,30.530969780523524,19.58704343109607,20.33101149643262,27.039156333074185,39.29471862269036,4.211983886524121,-7.9856791522717865
11.74,22.275226529095036,33.47377074593061,30.819838997928642,19.628272018473016,20.321954873007265,26.917850687085732,41.44650164474423,7.343607797867643,-7.11484031407061
11.76,21.53872764562873,32.88420080143197,31.056903312922113,19.670345047746682,20.31310701039226,26.777208816012614,43.510783759973236,10.551316703882726,-6.098550692427491
11.78,20.794402810675525,32.23249430579858,31.24100738527284,19.713063710647894,20.304492293650412,26.617882814799202,45.477649979139734,13.819725142990002,-4.941685915693821
11.8,20.045815927759257,31.521746191152925,31.37124890076538,19.756226027167394,20.296134019138876,26.440614327789582,47.33765158682732,17.133155596017847,-3.6497958284480756
11.82,19.29655297691621,30.755335500370627,31.44698300676776,19.79962781149027,20.288054282737832,26.24623099671959,49.081851481629805,20.475713635150246,-2.22907791481245
11.84,18.550204865840307,29.93690935730714,31.46782552413628,19.843063648012777,20.28027387386977,26.035642502860004,50.701867050820134,23.831364044809447,-0.6863476667120887
11.86,17.810350238799096,29.07036562502852,31.43365490338042,19.886327874345792,20.27281217576547,25.80983620960845,52.189910392399256,27.184007676854872,0.9709940563716217
11.88,17.080538335196948,28.159834362171978,31.34461293201074,19.929215565987395,20.265687072418498,25.569872434366946,53.538825708131334,30.517558623181994,2.734996460116097
11.9,16.364271986575098,27.209658161859064,31.20110417787024,19.971523517605426,20.258914862767835,25.316879370870158,54.74212364947759,33.81602131054243,4.597196882157865
11.92,15.664990825411046,26.22437145900557,31.003794171917452,20.013051216691938,20.252510182472296,25.052047684317003,55.79401247062882,37.06356718586901,6.5486613257800395
11.94,14.986054786158038,25.20867891423499,30.753606348226846,20.05360180489248,20.246485933602436,24.77662480815961,56.68942585973361,40.244610620902144,8.580027244631609
11.96,14.330727983237706,24.167432969362764,30.45171774103784,20.092983022131616,20.240853222690717,24.491908967144884,57.42404727155802,43.34388365312944,10.68154839431351
11.98,13.702163040238664,23.105610683930756,30.09955346479239,20.13100812916448,20.23562130739135,24.199242956155107,57.9943306633052,46.34650921650976,12.843141529781265
12.0,13.103385942088494,22.028289971268997,29.69878001476851,20.167496804285424,20.230797551927527,23.90000770728348,58.39751756659854,49.23807251976193,15.054434705565262
12.02,12.537281490133504,20.9406253309401,29.251297395353827,20.202276009564244,20.226387391704748,23.595615670552426,58.631650344526605,52.00469020802865,17.304816988493084
12.040000000000001,12.006579425280629,19.84782320896141,28.75923013376576,20.235180822649088,20.222394307129,23.28750404499369,58.695581624865525,54.633076986269316,19.583489307694954
12.06,11.513841284256806,18.755117097854676,28.224917217908995,20.266055230249332,20.218819806767122,22.97712789088519,58.58897985923387,57.11060939228024,21.879516210624633
12.08,11.06144805993014,17.66774249130306,27.65090099322848,20.2947528790865,20.215663420037203,22.66595315449034,58.3123309369177,59.42538638269886,24.181878290115705
12.1,10.651588715985284,16.590911821796475,27.039915089895253,20.321137781158892,20.212922699320572,22.355449641830376,57.866935905998574,61.56628647119972,26.479525007552454
12.120000000000001,10.286249616196109,15.52978949418782,26.394871425255275,20.345084969687605,20.210593231575594,22.04708397278837,57.25490477524558,63.523021126921385,28.761427676899306
12.14,9.967204922828778,14.489467138100663,25.718846342762873,20.366481102381808,20.20866865941936,21.742312550201685,56.47914641817013,65.28618415832565,31.01663234893363
12.16,9.696007999237425,13.474939197462634,25.0150659656794,20.38522500972021,20.207140711454223,21.442574578126067,55.54335467914424,66.84729689032466,33.23431233745433
12.18,9.47398387160281,12.491078972738116,24.286890818998522,20.401228184890417,20.205999241847852,21.149285161648496,54.45199068472672,68.19884886298173,35.40382014408096
12.200000000000001,9.302222780035763,11.542615233904321,23.5377998030438,20.41441521334315,20.20523227889202,20.863828522603686,53.21026148156112,69.33433387955105,37.51473852196342
12.22,9.181574844239263,10.634109511218256,22.77137359690236,20.424724140226623,20.204826082267033,20.587551362435878,51.82409512042395,70.2482812592986,39.556930442349994
12.24,9.112645885456777,9.769934179215644,21.991277559750575,20.43210677305138,20.204765208876445,20.321756405200805,50.300112249413665,70.93628207716164,41.52058771542188
12.26,9.095794410735813,8.95425143508754,21.20124422373916,20.43652891889821,20.2050325867997,20.0676961510961,48.64559440984971,71.39501032758854,43.39627803509908
12.280000000000001,9.13112977753666,8.19099327049537,20.405055456673125,20.437970554846828,20.20560959705248,19.82656686969586,46.86844916882533,71.62223890072906,45.17499022776464
12.3,9.218511552213254,7.483842537044683,19.60652437888241,20.436425930539997,20.206476162789315,19.599502862638566,44.97717224559149,71.61685027690815,46.84817748011725
12.32,9.35755007464921,6.836215204780527,18.809477119220162,20.431903601867397,20.20761084557377,19.38757102531289,42.980806792670755,71.3788418515054,48.40779832285855
12.34,9.547608215096055,6.251243888452587,18.01773449996695,20.42442639624673,20.20899094818151,19.191765730917943,40.88890005638659,70.9093259201884,49.84635519389545
12.36,9.787804266742755,5.731762685863559,17.23509375764791,20.414031312365307,20.210592623093323,19.01300405310648,38.71145776625761,70.21052454507345,51.15693045859287
12.38,10.077016113889076,5.280293519679061,16.46531033367226,20.40076934620497,20.212390987224826,18.85212137846039,36.45889604139503,69.28575864235356,52.33321950050274
12.4,10.413886423881635,4.899033853599867,15.712079887658977,20.384705257297558,20.21436024080705,18.709867382024665,34.141991660922294,68.13943238969371,53.3695610864036
12.42,10.796829110495928,4.5898460954727565,14.979020567366918,20.365917260824595,20.21647379151867,18.58690244851925,31.77183026984466,66.7770118062147,54.260964378863186
12.44,11.224036738320883,4.3542484377965724,14.269655656217681,20.34449666415207,20.218704381545823,18.483794479965393,29.35975345452378,65.20499895871727,55.00313304949814
12.46,11.693489155799876,4.193407522960324,13.5873966619742,20.32054743100338,20.221024218721688,18.401016192933533,26.917304243755094,63.43090046929852,55.59248570847205
12.48,12.202962986972016,4.108132591601749,12.935526920195498,20.29418569430996,20.223405109464384,18.338942820433235,24.456171945931075,61.46319195337897,56.02617329890019
12.5,12.750042260592936,4.098871547553822,12.317185831896843,20.265539201255663,20.225818594329304,18.297850335751367,21.988136019731204,59.311277103588694,56.30209256471039
12.52,13.332129808705433,4.165708535508528,11.735353744894834,20.234746711671594,20.228236084236887,18.27791409456808,19.52500974588709,56.98544304281692,56.418896380416236
12.540000000000001,13.946459688867506,4.308363477187334,11.192837637859878,20.20195733456252,20.23062899786201,18.27920801755606,17.07858352985683,54.49681076861905,56.37600001746301
12.56,14.590110282001385,4.526193134473442,10.692257566836831,20.167329822956752,20.23296889860507,18.301704200495305,14.660568458602356,51.85728223279139,56.17358420092958
12.58,15.260018266010464,4.818194121789118,10.236034070255162,20.131031814839698,20.235227631161123,18.345273069562136,12.282540129456235,49.07948311031222,55.81259407008273
12.6,15.952993163698407,5.1830074454964725,9.826376449480472,20.093239037835918,20.237377456567035,18.409683969430713,9.955883189742213,46.17670261076079,55.294734886696226
12.620000000000001,16.665732602961334,5.618924934708551,9.465272132804122,20.054134468937836,20.239391185363328,18.494606287442704,7.691736754472202,43.16282965163464,54.62246371732895
12.64,17.394838046139135,6.123897192643953,9.154477025829346,20.013907463636237,20.241242308122864,18.599611014050314,5.500940993509072,40.05228650357527,53.79897783505892
12.66,18.136831009191685,6.695543239106269,8.895506994566784,19.972752852730867,20.242905122697536,18.72417279012567,3.393985162550884,36.85995976128547,52.82819946294909
12.68,18.888169705946215,7.331161805329557,8.689630514991036,19.930870010428045,20.244354857676168,18.867672432736637,1.3809572854212322,33.601128919861054,51.714756920867565
12.700000000000001,19.645265972472593,8.027744118292983,8.5378624889977,19.888461902073924,20.24556779131057,19.029399897510157,-0.5285042139236436,30.291393194922367,50.46396248871654
12.72,20.40450239619272,8.781988100695585,8.440959237578559,19.84573411582632,20.246521365466595,19.20855765909625,-2.3252567501386086,26.94659692575372,49.081787123080446
12.74,21.162249643780942,9.590314091083167,8.399414781586296,19.802893878206618,20.24719429399994,19.404264541719208,-4.000697434309568,23.58275354449774,47.574831788448456
12.76,21.914883832562133,10.448881849681058,8.41345835053562,19.760149062692197,20.247566665067144,19.615559936777718,-5.546804359597692,20.215968829904693,45.950295873086
12.780000000000001,22.65880387359791,11.353608803077517,8.483053153003913,19.71770719536327,20.247620036829918,19.841408397025894,-6.9561750949685175,16.862363754776705,44.21594276855184
12.8,23.390448724330703,12.300189490276463,8.607896440724625,19.675774461065984,20.247337526068222,20.080704599163486,-8.222062188056107,13.537997193989407,42.38006267265832
12.82,24.106314461854332,13.284116061097876,8.787420817573931,19.63455471539044,20.24670388949724,20.3322786342572,-9.338405600676124,10.258788916091879,40.45143292008827
12.84,24.802971083651908,14.300699779878379,9.020796850666716,19.594248507621568,20.24570559701512,20.59490161661608,-10.299861761272776,7.04044324876111,38.43927591024022
12.86,25.47707895998497,15.34509336663654,9.30693690143164,19.555052119326643,20.244330896915997,20.86729156419535,-11.101829257755643,3.898373797754073,36.353214984698205
12.88,26.12540487044599,16.412314146931607,9.644500223389574,19.517156622296792,20.24256987248037,21.148119545260876,-11.74047092893747,0.8476295012728585,34.203228292829145
12.9,26.744837529811196,17.49726783778756,10.031899260998237,19.480746961543463,20.24041448979475,21.436016043998517,-12.212732304051256,-2.0971775252706406,31.999601001128124
12.92,27.332402544430032,18.59477288233399,10.467307128367107,19.446001066810428,20.23785863660858,21.729577521690818,-12.516356316062877,-4.921942084027492,29.752876022088124
12.94,27.88527671541969,19.699585219524838,10.948666248387234,19.41308899749396,20.234898151898093,22.027373143374334,-12.649894158542356,-7.61313354299283,27.473803487921238
12.96,28.40080162617297,20.80642336201887,11.473698095937694,19.382172124773742,20.23153084610729,22.327951634854212,-12.612712281399803,-10.157860736452268,25.173289233762972
12.98,28.876496446832927,21.909993664526215,12.039914003414161,19.353402354983896,20.22775651193535,22.629848237973565,-12.40499547819623,-12.543933799064693,22.862342531568252
13.0,29.310069896225965,23.00501566242875,12.64462697560623,19.32692139784287,20.223576925637804,22.931591730899523,-12.027746058360774,-14.759922646326293,20.552023324756256
13.02,29.699431301689923,24.086247360050958,13.284964460589787,19.302860083165275,20.21899583881046,23.23171148007323,-11.482779098346732,-16.79521181413632,18.253389214498764
13.040000000000001,30.04270067987824,25.148510338453935,13.95788203322724,19.281337730642235,20.214018960485543,23.52874448852055,-10.772713708695786,-18.64005129706651,15.977442463048517
13.06,30.33821789272275,26.186714594706373,14.660177843451155,19.262461570106044,20.208653930575434,23.821242411131806,-9.900960748827169,-20.285603568035825,13.735077236283043
13.08,30.584550692951485,27.19588295569003,15.388507880524147,19.24632622278138,20.202910283452624,24.107778499193927,-8.871706498738467,-21.723985972580273,11.53702736782661
13.1,30.78050157305886,28.17117493977622,16.13940202356947,19.233013248589167,20.196799401377955,24.386954440440835,-7.689892175936156,-22.94830810201986,9.393814898067623
13.120000000000001,30.925113722020296,29.107909999295316,16.909280472479672,19.222590743452162,20.190334461415553,24.65740705862428,-6.361190801190348,-23.952705340603078,7.315699662534522
13.14,31.01767570895787,30.001590019387063,17.694470860385373,19.21511300743894,20.18353037234217,24.917814854874287,-4.891979980057853,-24.73236700908676,5.312630059112136
13.16,31.057724978131056,30.84792093380105,18.491225815204867,19.210620279730776,20.176403703175254,25.166904344503934,-3.289311277438224,-25.283559388257146,3.3941953441768087
13.18,31.04505018744197,31.642833381999907,19.29574085933605,19.209138538960964,20.168972604053085,25.403456164798154,-1.5608764915058186,-25.603643721202136,1.5695796421659933
13.200000000000001,30.979692332034308,32.38250229594551,20.10417260187959,19.210679372457165,20.161256719402036,25.626310923221496,0.2850291937818934,-25.691088915042222,-0.15248210185684974
13.22,30.861944669261167,33.06336532210167,20.91265711150485,19.215239913856376,20.153277094048136,25.834374756860417,2.2395469015779517,-25.545478970021126,-1.7637460066783386
13.24,30.69235143240061,33.68214000811274,21.71732841403703,19.22280285002314,20.145056072494537,26.02662458251346,4.293296505311119,-25.167515056353707,-3.2564988215229826
13.26,30.471705341303704,34.235839649246074,22.51433700153091,19.23333649721185,20.136617191987245,26.202113005505282,6.436421559899971,-24.559012229651863,-4.623594934218153
13.280000000000001,30.201043921381874,34.721787724280105,23.29986827032285,19.24679494611687,20.127985069849938,26.359972865531944,8.658636518995761,-23.722890802148658,-5.858490657383342
13.3,29.88164465195041,35.1376308482482,24.07016079256872,19.263118274948003,20.1191852856842,26.49942139668658,10.949275988491603,-22.663162424802934,-6.955275620217985
13.32,29.515018962924575,35.48135019359607,24.821524351984767,19.282232829689683,20.110244258886926,26.619763986168728,13.297345827450615,-21.38491093718535,-7.908701148875049
13.34,29.10290509493325,35.75127134082034,25.550357688337353,19.30405157087832,20.101189121845742,26.72039751923133,15.691575945615218,-19.894268030009655,-8.714205541462558
13.36,28.647259902619325,35.94607238777848,26.253165692112336,19.32847448324568,20.092047590543377,26.800813255085956,18.120474074712128,-18.198383972284567,-9.367935820122323
13.38,28.15024957418977,36.06479049533795,26.926576255736705,19.355389049027472,20.082847831376302,26.86059928847793,20.5723810157509,-16.305393367000725,-9.866766372739031
13.4,27.614239362578164,36.10682664382493,27.567356451059204,19.384670780648065,20.073618326365555,26.89944252443049,23.0355264523959,-14.224376227999768,-10.208313936825638
13.42,27.041782352316343,36.071948687227824,28.172428092440057,19.41618381117629,20.06438773657791,26.917130191064903,25.49808541033417,-11.965314511040882,-10.390949113079545
13.44,26.43560732221102,35.96029260921092,28.738882523172748,19.44978153968239,20.05518476489485,26.9135508586887,27.948234888605942,-9.539044301732481,-10.413804168188156
13.46,25.798605766195564,35.77236206277122,29.26399463677204,19.48530732786036,20.046038018387215,26.888694986609277,30.374210561453513,-6.9572039453839345,-10.27677728798965
13.48,25.133818125440285,35.509026119232374,29.745236000134735,19.522595245341734,20.036975871247424,26.842654972693197,32.764363154609434,-4.232178302162107,-9.980533092404807
13.5,24.44441929796881,35.17151527102939,30.18028704872844,19.56147085999335,20.02802632876871,26.775624715716848,35.10721429689306,-1.377039412166721,-9.526499487108811
13.52,23.73370350693576,34.76141572132936,30.567048296037775,19.60175206873311,20.019216893080007,26.687898696358257,37.39151155739213,1.594516090690595,-8.916860895600747
13.540000000000001,23.00506858159417,34.28066194649477,30.903650483073886,19.643249966021468,20.010574431291705,26.579870569921624,39.606282397552754,4.6682326045764535,-8.154547819055637
13.56,22.261999737900073,33.73152759399935,31.188463633067318,19.68576974514586,20.002125046672827,26.452031285237005,41.74088678634706,7.829363851721552,-7.243222832263465
13.58,21.50805293772929,33.11661476473636,31.420104971848893,19.72911162789184,19.99389395346336,26.304966740465776,43.78506823251017,11.062743501911818,-6.187263095899119
13.6,20.746837894100814,32.43884169872919,31.597445657568795,19.773071818923317,19.985905355953218,26.13935497813833,45.72900297487627,14.352857849249627,-4.991739402070334
13.620000000000001,19.98200081647725,31.70142895474841,31.719616304716343,19.81744347950668,19.978182332382875,25.955962941870716,47.56334710717431,17.683920131779452,-3.662391921586687
13.64,19.217206972308134,30.907884136664435,31.786011269943707,19.86201771630963,19.97074672421906,25.755642806796576,49.27928141196099,21.03994616888482,-2.2056027427552505
13.66,18.456123147044117,30.061985227846215,31.796291668847893,19.906584580649557,19.963619031381576,25.53932789798916,50.868553669806644,24.404830963789596,-0.6283653085907455
13.68,17.70240009168373,29.167762637500896,31.750387127609446,19.95093407304721,19.956818313853397,25.30802822357804,52.32351827074939,27.76242587640897,1.061749047615888
13.700000000000001,16.959655035361546,28.229480013672053,31.64849623734542,19.994857148737683,19.950362100232613,25.062825635095624,53.63717290088243,31.09661603448041,2.8566273747154063
13.72,16.23145435634502,27.251613958992387,31.491085742297894,20.038146718648083,19.944266303540562,24.804868651193633,54.80319218096209,34.39139755935156,4.747653913497249
13.74,15.52129647946659,26.238832680738682,31.278888417229325,20.08059864208563,19.938545144860566,24.53536695077663,55.81595802235348,37.63095431943118,6.7257513989016475
13.76,14.832595098650474,25.19597374267463,31.012899690458248,20.12201270524933,19.93321108501855,24.255585580843718,56.670586621002364,40.79973375502705,8.781424515480117
13.780000000000001,14.168662791321722,24.12802097679637,30.69437299568132,20.162193581779963,19.9282747647311,23.966838893100675,57.362951917379796,43.88252148131114,10.904805400950147
13.8,13.532695116704964,23.04008070402973,30.32481389809245,20.200951769884703,19.923744953454474,23.670484249428796,57.8897054330325,46.86451424604186,13.085700897812584
13.82,12.92775525587512,21.937357331198232,29.905972997017344,20.238104502696498,19.91962850721682,23.367915513455234,58.24829237127706,49.731390979472096,15.313641423789155
13.84,12.356759289216303,20.825128490923085,29.439837664000052,20.273476626145552,19.915930335616878,23.060556373399038,58.436963914485965,52.469381491281354,17.577931122759882
13.86,11.822462164968453,19.70871980698141,28.928622638317005,20.30690144117229,19.91265337814879,22.74985351816775,58.454785657188744,55.06533256282591,19.867699130956648
13.88,11.327444435049138,18.593479421147528,28.374759530083868,20.338221505713072,19.90979858998244,22.43726970366578,58.30164212791676,57.50677107662754,22.17195168174385
13.9,10.87409981709938,17.48475239694006,27.780885279755648,20.367289392886896,19.907364937248317,22.12427674086301,57.9782373866107,59.78196389900189,24.47962481145591
13.92,10.464623647894298,16.387855130112808,27.14982963029986,20.39396840142801,19.905349401868776,21.812348441211505,57.48609168721845,61.879974203676404,26.779637399108964
13.94,10.101002280908007,15.308049884192762,26.484601670587928,20.418133215112537,19.90374699590359,21.502953552142237,56.82753422545551,63.79071397568089,29.06094429367416
13.96,9.78500347637731,14.250519567785693,25.788375511964425,20.439670508170384,19.902550785337976,21.197548715075584,56.00569200806765,65.50499245670724,31.312589284538383
13.98,9.518167836405501,13.220342885031863,25.064475169799532,20.45847949339657,19.90175192321136,20.89757148258297,55.02447489321858,67.01456026754776,33.52375763931909
14.0,9.301801320631094,12.222469966544697,24.316358716959552,20.474472410673194,19.901339691924953,20.604433424919034,53.888556875140054,68.31214902584676,35.68382798083904
14.02,9.136968894201667,11.26169863307329,23.547601802528785,20.48757495258535,19.901301554511516,20.31951336885592,52.603353711784536,69.39150618278272,37.7824231796602
14.040000000000001,9.024489304176871,10.342651326349104,22.761880574483882,20.497726627210547,19.901623214653075,20.04415077903089,51.17499698487598,70.24742510335321,39.809460184264346
14.06,8.964931041857701,9.469752891655789,21.9629541252061,20.5048810543418,19.90228868512698,19.77963933413312,49.61030473645551,70.87577007098655,41.7551983939254
14.08,8.958609526330752,8.647209353975322,21.15464656120489,20.509006192745584,19.903280364339555,19.52722073850721,47.91674883138977,71.27349601351945,43.61028626788783
14.1,9.005585445010453,7.8789875986615225,20.340828680732905,20.510084502206954,19.90457912071462,19.288078745342947,46.102419129889896,71.43866328647499,45.36580635343056
14.120000000000001,9.105664364408314,7.168796324522811,19.525399497539894,20.50811303298145,19.90616438428034,19.063333495844525,44.17598477397316,71.37044686998847,47.01331793710651
14.14,9.258397544307956,6.520068173937467,18.71226759107438,20.50310344657084,19.908014245226344,18.854036148914012,42.146652666682435,71.06914031784487,48.54489751810562
14.16,9.463083944881914,5.935943098851212,17.90533235328655,20.495081968171192,19.91010555902169,18.66116381929758,40.0241233140659,70.53615448081015,49.95317697032253
14.18,9.71877348828032,5.419253277755377,17.108465375715863,20.48408926636418,19.912414057150038,18.485614914992144,37.818544450107794,69.77401062887552,51.231378694027825
14.200000000000001,10.024271480123387,4.972509358977679,16.325491859887883,20.47018026592516,19.91491446359649,18.328204811723054,35.54046235652805,68.78632843824619,52.37334824639695
14.22,10.378144214035506,4.597888289720603,15.560172282464423,20.45342389157257,19.91758061601296,18.189661940203305,33.2007713464867,67.57780866795943,53.373583866125166
14.24,10.77872573004494,4.2972227857683665,14.816184402240392,20.433902744022642,19.920385590971012,18.0706243038043,30.81066165794188,66.15421062693962,54.22726275948037
14.26,11.2241256764718,4.0719923266636595,14.097105550895758,20.41171271146592,19.923301833351935,17.971636395328872,28.381565719806364,64.52232463601311,54.9302643964456
14.280000000000001,11.712238255591362,3.923315956629354,13.406395507752409,20.386962516504713,19.926301288235674,17.89314659629872,25.92510348866417,62.68993952866887,55.47919017392472
14.3,12.240752205407182,3.8519467568699883,12.747379878247669,20.359773201592773,19.929355535464367,17.835505021692995,23.45302677166119,60.66580537443011,55.87137973457005
14.32,12.807161774897239,3.858268027602928,12.1232340617427,20.33027755512172,19.93243592623003,17.79896182356449,20.977162805520674,58.459591580230175,56.104923838981485
